payment_id,customer_id,payment_date,amount,payment_method,payment_status,failed_payment_reason,subscription_id
PAY00081309,CUST005885,2025-12-11,6.99,UPI,Success,,SUB0005865
PAY00081310,CUST005886,2020-01-28,6.99,Credit Card,Success,,SUB0005865
PAY00081311,CUST005886,2020-02-27,6.99,UPI,Success,,SUB0005865
PAY00081312,CUST005886,2020-03-28,6.99,PayPal,Success,,SUB0005865
PAY00081313,CUST005886,2020-04-27,6.99,Credit Card,Success,,SUB0005865
PAY00081314,CUST005886,2020-05-27,6.99,Debit Card,Success,,SUB0005865
PAY00081315,CUST005886,2020-06-26,6.99,Net Banking,Success,,SUB0005865
PAY00081316,CUST005886,2020-07-26,6.99,Gift Card,Success,,SUB0005866
PAY00081317,CUST005886,2020-08-25,6.99,Credit Card,Success,,
PAY00081318,CUST005886,2020-09-24,6.99,Mobile Wallet,Success,,SUB0005866
PAY00081319,CUST005886,2020-10-24,6.99,Credit Card,Success,,
PAY00081320,CUST005886,2020-11-23,6.99,PayPal,Failed,Incorrect card details,SUB0005866
PAY00081321,CUST005886,2020-12-23,6.99,Credit Card,Success,,
PAY00081322,CUST005886,2021-01-22,6.99,Net Banking,Success,,SUB0005866
PAY00081323,CUST005886,2021-02-21,6.99,Debit Card,Success,,
PAY00081324,CUST005886,2021-03-23,6.99,Debit Card,Failed,Incorrect card details,SUB0005866
PAY00081325,CUST005887,2023-02-13,6.99,Credit Card,Success,,
PAY00081326,CUST005887,2023-03-15,6.99,Debit Card,Success,,SUB0005866
PAY00081327,CUST005887,2023-04-14,6.99,Debit Card,Success,,
PAY00081328,CUST005887,2023-05-14,6.99,PayPal,Failed,Insufficient funds,SUB0005866
PAY00081329,CUST005887,2023-06-13,6.99,UPI,Success,,
PAY00081330,CUST005887,2023-07-13,6.99,UPI,Success,,SUB0005866
PAY00081331,CUST005887,2023-08-12,6.99,Net Banking,Success,,
PAY00081332,CUST005887,2023-09-11,6.99,Credit Card,Success,,SUB0005866
PAY00081333,CUST005887,2023-10-11,6.99,PayPal,Success,,
PAY00081334,CUST005887,2023-11-10,6.99,Mobile Wallet,Success,,SUB0005866
PAY00081335,CUST005887,2023-12-10,6.99,Credit Card,Success,,
PAY00081336,CUST005887,2024-01-09,6.99,Credit Card,Success,,SUB0005866
PAY00081337,CUST005887,2024-02-08,6.99,Debit Card,Success,,
PAY00081338,CUST005887,2024-03-09,6.99,Credit Card,Success,,SUB0005866
PAY00081339,CUST005887,2024-04-08,6.99,PayPal,Success,,
PAY00081340,CUST005888,2023-05-14,15.49,Credit Card,Success,,SUB0005866
PAY00081341,CUST005888,2023-06-13,15.49,Credit Card,Success,,
PAY00081342,CUST005888,2023-07-13,15.49,Credit Card,Success,,SUB0005866
PAY00081343,CUST005888,2023-08-12,15.49,Credit Card,Success,,
PAY00081344,CUST005888,2023-09-11,15.49,PayPal,Success,,SUB0005866
PAY00081345,CUST005888,2023-10-11,15.49,Gift Card,Success,,
PAY00081346,CUST005888,2023-11-10,15.49,Credit Card,Success,,SUB0005868
PAY00081347,CUST005888,2023-12-10,15.49,Net Banking,Failed,Bank declined,SUB0005868
PAY00081348,CUST005888,2024-01-09,15.49,PayPal,Success,,SUB0005868
PAY00081349,CUST005888,2024-02-08,15.49,UPI,Success,,SUB0005868
PAY00081350,CUST005888,2024-03-09,15.49,Credit Card,Success,,SUB0005868
PAY00081351,CUST005888,2024-04-08,15.49,PayPal,Success,,SUB0005868
PAY00081352,CUST005888,2024-05-08,15.49,PayPal,Failed,Insufficient funds,SUB0005868
PAY00081353,CUST005888,2024-06-07,15.49,UPI,Success,,SUB0005868
PAY00081354,CUST005888,2024-07-07,15.49,Debit Card,Success,,SUB0005868
PAY00081355,CUST005889,2024-10-08,6.99,Mobile Wallet,Success,,SUB0005868
PAY00081356,CUST005889,2024-11-07,6.99,UPI,Success,,SUB0005868
PAY00081357,CUST005889,2024-12-07,6.99,Gift Card,Success,,SUB0005868
PAY00081358,CUST005889,2025-01-06,6.99,Net Banking,Success,,SUB0005868
PAY00081359,CUST005889,2025-02-05,6.99,Gift Card,Failed,Incorrect card details,SUB0005868
PAY00081360,CUST005889,2025-03-07,6.99,Debit Card,Success,,SUB0005868
PAY00081361,CUST005889,2025-04-06,6.99,Net Banking,Success,,SUB0005869
PAY00081362,CUST005889,2025-05-06,6.99,Mobile Wallet,Success,,SUB0005869
PAY00081363,CUST005889,2025-06-05,6.99,Credit Card,Success,,SUB0005869
PAY00081364,CUST005889,2025-07-05,6.99,Net Banking,Success,,SUB0005869
PAY00081365,CUST005889,2025-08-04,6.99,Mobile Wallet,Success,,SUB0005869
PAY00081366,CUST005889,2025-09-03,6.99,PayPal,Success,,SUB0005869
PAY00081367,CUST005889,2025-10-03,6.99,Credit Card,Success,,SUB0005869
PAY00081368,CUST005889,2025-11-02,6.99,Net Banking,Success,,SUB0005869
PAY00081369,CUST005889,2025-12-02,6.99,Net Banking,Success,,SUB0005869
PAY00081370,CUST005890,2022-06-01,15.49,Net Banking,Success,,SUB0005869
PAY00081371,CUST005890,2022-07-01,15.49,Debit Card,Success,,SUB0005869
PAY00081372,CUST005890,2022-07-31,15.49,Debit Card,Success,,SUB0005869
PAY00081373,CUST005890,2022-08-30,15.49,Debit Card,Success,,SUB0005869
PAY00081374,CUST005890,2022-09-29,15.49,Net Banking,Success,,SUB0005869
PAY00081375,CUST005890,2022-10-29,15.49,Credit Card,Success,,SUB0005869
PAY00081376,CUST005890,2022-11-28,15.49,UPI,Success,,SUB0005870
PAY00081377,CUST005890,2022-12-28,15.49,UPI,Success,,SUB0005870
PAY00081378,CUST005890,2023-01-27,15.49,Debit Card,Success,,SUB0005870
PAY00081379,CUST005890,2023-02-26,15.49,PayPal,Success,,SUB0005870
PAY00081380,CUST005890,2023-03-28,15.49,Credit Card,Failed,Bank declined,SUB0005870
PAY00081381,CUST005890,2023-04-27,15.49,Net Banking,Success,,SUB0005870
PAY00081382,CUST005890,2023-05-27,15.49,Debit Card,Failed,Card reported lost/stolen,SUB0005870
PAY00081383,CUST005890,2023-06-26,15.49,Net Banking,Success,,SUB0005870
PAY00081384,CUST005890,2023-07-26,15.49,Gift Card,Success,,SUB0005870
PAY00081385,CUST005891,2019-03-08,15.49,Gift Card,Success,,SUB0005870
PAY00081386,CUST005891,2019-04-07,15.49,Credit Card,Failed,International transaction blocked,SUB0005870
PAY00081387,CUST005891,2019-05-07,15.49,Credit Card,Success,,SUB0005870
PAY00081388,CUST005891,2019-06-06,15.49,Net Banking,Failed,Bank declined,SUB0005870
PAY00081389,CUST005891,2019-07-06,15.49,Net Banking,Success,,SUB0005870
PAY00081390,CUST005891,2019-08-05,15.49,UPI,Success,,SUB0005870
PAY00081391,CUST005891,2019-09-04,15.49,Debit Card,Success,,SUB0005871
PAY00081392,CUST005891,2019-10-04,15.49,Gift Card,Success,,SUB0005871
PAY00081393,CUST005891,2019-11-03,15.49,Debit Card,Success,,SUB0005871
PAY00081394,CUST005891,2019-12-03,15.49,Credit Card,Success,,SUB0005871
PAY00081395,CUST005891,2020-01-02,15.49,Net Banking,Success,,SUB0005871
PAY00081396,CUST005891,2020-02-01,15.49,Credit Card,Success,,SUB0005871
PAY00081397,CUST005891,2020-03-02,15.49,PayPal,Success,,SUB0005871
PAY00081398,CUST005891,2020-04-01,15.49,Credit Card,Success,,SUB0005871
PAY00081399,CUST005891,2020-05-01,15.49,Credit Card,Success,,SUB0005871
PAY00081400,CUST005892,2024-12-10,22.99,Credit Card,Success,,SUB0005871
PAY00081401,CUST005892,2025-01-09,22.99,Debit Card,Success,,SUB0005871
PAY00081402,CUST005892,2025-02-08,22.99,UPI,Success,,SUB0005871
PAY00081403,CUST005892,2025-03-10,22.99,Debit Card,Success,,SUB0005871
PAY00081404,CUST005892,2025-04-09,22.99,Gift Card,Success,,SUB0005871
PAY00081405,CUST005892,2025-05-09,22.99,Credit Card,Success,,SUB0005871
PAY00081406,CUST005892,2025-06-08,22.99,Credit Card,Success,,SUB0005872
PAY00081407,CUST005892,2025-07-08,22.99,Debit Card,Success,,
PAY00081408,CUST005892,2025-08-07,22.99,PayPal,Success,,SUB0005872
PAY00081409,CUST005892,2025-09-06,22.99,Mobile Wallet,Success,,
PAY00081410,CUST005892,2025-10-06,22.99,Debit Card,Success,,SUB0005872
PAY00081411,CUST005892,2025-11-05,22.99,PayPal,Success,,
PAY00081412,CUST005892,2025-12-05,22.99,Credit Card,Success,,SUB0005872
PAY00081413,CUST005892,2026-01-04,22.99,UPI,Success,,
PAY00081414,CUST005892,2026-02-03,22.99,Debit Card,Success,,SUB0005872
PAY00081415,CUST005893,2021-04-21,6.99,UPI,Success,,
PAY00081416,CUST005893,2021-05-21,6.99,Net Banking,Success,,SUB0005872
PAY00081417,CUST005893,2021-06-20,6.99,UPI,Success,,
PAY00081418,CUST005893,2021-07-20,6.99,Credit Card,Success,,SUB0005872
PAY00081419,CUST005893,2021-08-19,6.99,Debit Card,Success,,
PAY00081420,CUST005893,2021-09-18,6.99,UPI,Success,,SUB0005872
PAY00081421,CUST005893,2021-10-18,6.99,Debit Card,Success,,
PAY00081422,CUST005893,2021-11-17,6.99,Debit Card,Success,,SUB0005872
PAY00081423,CUST005893,2021-12-17,6.99,Net Banking,Success,,
PAY00081424,CUST005893,2022-01-16,6.99,UPI,Success,,SUB0005872
PAY00081425,CUST005893,2022-02-15,6.99,Debit Card,Success,,
PAY00081426,CUST005893,2022-03-17,6.99,Net Banking,Success,,SUB0005872
PAY00081427,CUST005893,2022-04-16,6.99,PayPal,Success,,
PAY00081428,CUST005893,2022-05-16,6.99,Credit Card,Success,,SUB0005872
PAY00081429,CUST005893,2022-06-15,6.99,Debit Card,Success,,
PAY00081430,CUST005894,2025-05-01,6.99,Credit Card,Success,,SUB0005872
PAY00081431,CUST005894,2025-05-31,6.99,Credit Card,Success,,
PAY00081432,CUST005894,2025-06-30,6.99,Gift Card,Success,,SUB0005872
PAY00081433,CUST005894,2025-07-30,6.99,Debit Card,Failed,Insufficient funds,
PAY00081434,CUST005894,2025-08-29,6.99,Mobile Wallet,Success,,SUB0005872
PAY00081435,CUST005894,2025-09-28,6.99,Debit Card,Success,,
PAY00081436,CUST005894,2025-10-28,6.99,PayPal,Success,,SUB0005874
PAY00081437,CUST005894,2025-11-27,22.99,Credit Card,Failed,Bank declined,SUB0005874
PAY00081438,CUST005894,2025-12-27,6.99,Credit Card,Success,,SUB0005874
PAY00081439,CUST005894,2026-01-26,6.99,Net Banking,Success,,SUB0005874
PAY00081440,CUST005894,2026-02-25,6.99,PayPal,Success,,SUB0005874
PAY00081441,CUST005894,2026-03-27,6.99,Credit Card,Success,,SUB0005874
PAY00081442,CUST005894,2026-04-26,6.99,Net Banking,Success,,SUB0005874
PAY00081443,CUST005894,2026-05-26,6.99,PayPal,Success,,SUB0005874
PAY00081444,CUST005895,2024-08-08,6.99,PayPal,Success,,SUB0005874
PAY00081445,CUST005895,2024-09-07,6.99,Credit Card,Success,,SUB0005874
PAY00081446,CUST005895,2024-10-07,6.99,Credit Card,Success,,SUB0005874
PAY00081447,CUST005895,2024-11-06,6.99,Credit Card,Success,,SUB0005874
PAY00081448,CUST005895,2024-12-06,6.99,Mobile Wallet,Success,,SUB0005874
PAY00081449,CUST005895,2025-01-05,6.99,Credit Card,Success,,SUB0005874
PAY00081450,CUST005895,2025-02-04,6.99,PayPal,Success,,SUB0005874
PAY00081451,CUST005895,2025-03-06,6.99,Net Banking,Success,,SUB0005875
PAY00081452,CUST005895,2025-04-05,6.99,UPI,Success,,SUB0005875
PAY00081453,CUST005895,2025-05-05,6.99,Debit Card,Success,,SUB0005875
PAY00081454,CUST005895,2025-06-04,6.99,Net Banking,Success,,SUB0005875
PAY00081455,CUST005895,2025-07-04,6.99,Net Banking,Success,,SUB0005875
PAY00081456,CUST005895,2025-08-03,6.99,UPI,Failed,Incorrect card details,SUB0005875
PAY00081457,CUST005895,2025-09-02,6.99,Credit Card,Success,,SUB0005875
PAY00081458,CUST005895,2025-10-02,6.99,Credit Card,Success,,SUB0005875
PAY00081459,CUST005896,2021-05-18,6.99,Credit Card,Success,,SUB0005875
PAY00081460,CUST005896,2021-06-17,6.99,PayPal,Success,,SUB0005875
PAY00081461,CUST005896,2021-07-17,6.99,PayPal,Failed,Incorrect card details,SUB0005875
PAY00081462,CUST005896,2021-08-16,6.99,Credit Card,Success,,SUB0005875
PAY00081463,CUST005896,2021-09-15,6.99,Debit Card,Success,,SUB0005875
PAY00081464,CUST005896,2021-10-15,6.99,Credit Card,Success,,SUB0005875
PAY00081465,CUST005896,2021-11-14,6.99,PayPal,Success,,SUB0005875
PAY00081466,CUST005896,2021-12-14,6.99,Debit Card,Success,,SUB0005876
PAY00081467,CUST005896,2022-01-13,6.99,Mobile Wallet,Success,,SUB0005876
PAY00081468,CUST005896,2022-02-12,6.99,Net Banking,Success,,SUB0005876
PAY00081469,CUST005896,2022-03-14,6.99,UPI,Success,,SUB0005876
PAY00081470,CUST005896,2022-04-13,6.99,Credit Card,Success,,SUB0005876
PAY00081471,CUST005896,2022-05-13,6.99,Debit Card,Success,,SUB0005876
PAY00081472,CUST005896,2022-06-12,6.99,Net Banking,Success,,SUB0005876
PAY00081473,CUST005896,2022-07-12,6.99,Mobile Wallet,Success,,SUB0005876
PAY00081474,CUST005897,2025-07-21,6.99,Debit Card,Success,,SUB0005876
PAY00081475,CUST005897,2025-08-20,6.99,Credit Card,Success,,SUB0005876
PAY00081476,CUST005897,2025-09-19,6.99,Credit Card,Success,,SUB0005876
PAY00081477,CUST005897,2025-10-19,6.99,UPI,Success,,SUB0005876
PAY00081478,CUST005897,2025-11-18,6.99,Debit Card,Success,,SUB0005876
PAY00081479,CUST005897,2025-12-18,6.99,Net Banking,Success,,SUB0005876
PAY00081480,CUST005897,2026-01-17,6.99,Credit Card,Success,,SUB0005876
PAY00081481,CUST005897,2026-02-16,6.99,Mobile Wallet,Success,,SUB0005877
PAY00081482,CUST005897,2026-03-18,6.99,Credit Card,Success,,SUB0005877
PAY00081483,CUST005897,2026-04-17,6.99,UPI,Success,,SUB0005877
PAY00081484,CUST005897,2026-05-17,6.99,Credit Card,Success,,SUB0005878
PAY00081485,CUST005898,2021-08-21,22.99,Debit Card,Success,,
PAY00081486,CUST005898,2021-09-20,22.99,Debit Card,Failed,Bank declined,SUB0005878
PAY00081487,CUST005898,2021-10-20,22.99,Credit Card,Success,,
PAY00081488,CUST005898,2021-11-19,22.99,Credit Card,Success,,SUB0005878
PAY00081489,CUST005898,2021-12-19,22.99,PayPal,Success,,
PAY00081490,CUST005898,2022-01-18,22.99,UPI,Success,,SUB0005878
PAY00081491,CUST005898,2022-02-17,22.99,Credit Card,Success,,
PAY00081492,CUST005898,2022-03-19,22.99,Debit Card,Success,,SUB0005878
PAY00081493,CUST005898,2022-04-18,22.99,UPI,Success,,
PAY00081494,CUST005898,2022-05-18,22.99,Credit Card,Success,,SUB0005878
PAY00081495,CUST005898,2022-06-17,22.99,PayPal,Success,,
PAY00081496,CUST005898,2022-07-17,22.99,PayPal,Success,,SUB0005878
PAY00081497,CUST005898,2022-08-16,22.99,Credit Card,Success,,
PAY00081498,CUST005898,2022-09-15,22.99,Gift Card,Success,,SUB0005878
PAY00081499,CUST005898,2022-10-15,22.99,PayPal,Success,,
PAY00081500,CUST005899,2024-08-18,22.99,Debit Card,Success,,SUB0005878
PAY00081501,CUST005899,2024-09-17,22.99,Credit Card,Success,,
PAY00081502,CUST005899,2024-10-17,22.99,Credit Card,Success,,SUB0005878
PAY00081503,CUST005899,2024-11-16,22.99,Net Banking,Success,,
PAY00081504,CUST005899,2024-12-16,22.99,Debit Card,Success,,SUB0005878
PAY00081505,CUST005899,2025-01-15,22.99,Credit Card,Success,,
PAY00081506,CUST005899,2025-02-14,22.99,Debit Card,Success,,SUB0005878
PAY00081507,CUST005899,2025-03-16,22.99,Credit Card,Success,,
PAY00081508,CUST005899,2025-04-15,22.99,Debit Card,Success,,
PAY00081509,CUST005899,2025-05-15,22.99,Gift Card,Success,,SUB0005879
PAY00081510,CUST005899,2025-06-14,22.99,UPI,Failed,Card reported lost/stolen,
PAY00081511,CUST005899,2025-07-14,22.99,Debit Card,Success,,SUB0005879
PAY00081512,CUST005899,2025-08-13,22.99,Debit Card,Success,,
PAY00081513,CUST005899,2025-09-12,22.99,Credit Card,Success,,SUB0005879
PAY00081514,CUST005899,2025-10-12,22.99,UPI,Success,,SUB0005880
PAY00081515,CUST005900,2021-12-01,22.99,Net Banking,Success,,SUB0005880
PAY00081516,CUST005900,2021-12-31,22.99,PayPal,Success,,SUB0005880
PAY00081517,CUST005900,2022-01-30,22.99,Credit Card,Success,,SUB0005881
PAY00081518,CUST005900,2022-03-01,22.99,Mobile Wallet,Success,,
PAY00081519,CUST005900,2022-03-31,22.99,Net Banking,Success,,SUB0005881
PAY00081520,CUST005900,2022-04-30,22.99,Credit Card,Success,,
PAY00081521,CUST005900,2022-05-30,22.99,Net Banking,Success,,SUB0005881
PAY00081522,CUST005900,2022-06-29,22.99,PayPal,Success,,
PAY00081523,CUST005900,2022-07-29,22.99,UPI,Success,,SUB0005881
PAY00081524,CUST005900,2022-08-28,22.99,Debit Card,Success,,
PAY00081525,CUST005900,2022-09-27,22.99,Debit Card,Success,,SUB0005881
PAY00081526,CUST005900,2022-10-27,22.99,Credit Card,Success,,
PAY00081527,CUST005900,2022-11-26,22.99,PayPal,Success,,SUB0005881
PAY00081528,CUST005900,2022-12-26,22.99,PayPal,Success,,
PAY00081529,CUST005900,2023-01-25,22.99,PayPal,Success,,SUB0005881
PAY00081530,CUST005901,2023-05-29,15.49,PayPal,Success,,
PAY00081531,CUST005901,2023-06-28,15.49,Credit Card,Success,,SUB0005881
PAY00081532,CUST005901,2023-07-28,15.49,Credit Card,Failed,Bank declined,
PAY00081533,CUST005901,2023-08-27,15.49,UPI,Success,,SUB0005881
PAY00081534,CUST005901,2023-09-26,22.99,Credit Card,Success,,
PAY00081535,CUST005901,2023-10-26,15.49,PayPal,Success,,SUB0005881
PAY00081536,CUST005901,2023-11-25,15.49,Debit Card,Success,,
PAY00081537,CUST005901,2023-12-25,15.49,Credit Card,Success,,SUB0005881
PAY00081538,CUST005901,2024-01-24,15.49,Credit Card,Success,,
PAY00081539,CUST005901,2024-02-23,15.49,UPI,Success,,SUB0005881
PAY00081540,CUST005901,2024-03-24,15.49,Debit Card,Success,,
PAY00081541,CUST005901,2024-04-23,15.49,UPI,Success,,SUB0005881
PAY00081542,CUST005901,2024-05-23,15.49,Credit Card,Success,,
PAY00081543,CUST005901,2024-06-22,15.49,Credit Card,Success,,SUB0005881
PAY00081544,CUST005901,2024-07-22,15.49,Net Banking,Success,,
PAY00081545,CUST005902,2024-10-27,6.99,Credit Card,Failed,Incorrect card details,SUB0005881
PAY00081546,CUST005902,2024-11-26,6.99,Credit Card,Success,,
PAY00081547,CUST005902,2024-12-26,6.99,Credit Card,Success,,SUB0005883
PAY00081548,CUST005902,2025-01-25,6.99,Debit Card,Success,,SUB0005883
PAY00081549,CUST005902,2025-02-24,6.99,UPI,Success,,SUB0005883
PAY00081550,CUST005902,2025-03-26,6.99,Mobile Wallet,Success,,SUB0005883
PAY00081551,CUST005902,2025-04-25,6.99,Debit Card,Success,,SUB0005883
PAY00081552,CUST005902,2025-05-25,6.99,UPI,Success,,SUB0005883
PAY00081553,CUST005902,2025-06-24,6.99,PayPal,Success,,SUB0005883
PAY00081554,CUST005902,2025-07-24,6.99,Gift Card,Success,,SUB0005883
PAY00081555,CUST005902,2025-08-23,6.99,Credit Card,Success,,SUB0005883
PAY00081556,CUST005902,2025-09-22,6.99,UPI,Success,,SUB0005883
PAY00081557,CUST005902,2025-10-22,6.99,Gift Card,Success,,SUB0005883
PAY00081558,CUST005902,2025-11-21,6.99,UPI,Failed,International transaction blocked,SUB0005883
PAY00081559,CUST005902,2025-12-21,6.99,Debit Card,Success,,SUB0005883
PAY00081560,CUST005903,2021-09-20,6.99,Credit Card,Success,,SUB0005883
PAY00081561,CUST005903,2021-10-20,6.99,Debit Card,Success,,SUB0005883
PAY00081562,CUST005903,2021-11-19,6.99,PayPal,Success,,SUB0005884
PAY00081563,CUST005903,2021-12-19,6.99,Credit Card,Success,,SUB0005884
PAY00081564,CUST005903,2022-01-18,6.99,Debit Card,Success,,SUB0005884
PAY00081565,CUST005903,2022-02-17,6.99,UPI,Success,,SUB0005884
PAY00081566,CUST005903,2022-03-19,6.99,Credit Card,Success,,SUB0005884
PAY00081567,CUST005903,2022-04-18,6.99,PayPal,Success,,SUB0005884
PAY00081568,CUST005903,2022-05-18,6.99,Debit Card,Success,,SUB0005884
PAY00081569,CUST005903,2022-06-17,6.99,Debit Card,Success,,SUB0005884
PAY00081570,CUST005903,2022-07-17,6.99,UPI,Success,,SUB0005884
PAY00081571,CUST005903,2022-08-16,6.99,Credit Card,Success,,SUB0005884
PAY00081572,CUST005903,2022-09-15,6.99,Credit Card,Success,,SUB0005884
PAY00081573,CUST005903,2022-10-15,6.99,Credit Card,Success,,SUB0005884
PAY00081574,CUST005903,2022-11-14,6.99,Gift Card,Success,,SUB0005884
PAY00081575,CUST005904,2024-01-01,6.99,PayPal,Success,,SUB0005884
PAY00081576,CUST005904,2024-01-31,6.99,Net Banking,Success,,SUB0005884
PAY00081577,CUST005904,2024-03-01,6.99,Net Banking,Success,,SUB0005885
PAY00081578,CUST005904,2024-03-31,6.99,Credit Card,Success,,SUB0005885
PAY00081579,CUST005904,2024-04-30,6.99,UPI,Success,,SUB0005885
PAY00081580,CUST005904,2024-05-30,6.99,UPI,Success,,SUB0005885
PAY00081581,CUST005904,2024-06-29,6.99,UPI,Success,,SUB0005885
PAY00081582,CUST005904,2024-07-29,6.99,PayPal,Success,,SUB0005885
PAY00081583,CUST005904,2024-08-28,6.99,Credit Card,Success,,SUB0005885
PAY00081584,CUST005904,2024-09-27,13.98,Net Banking,Success,,SUB0005885
PAY00081585,CUST005904,2024-10-27,6.99,Net Banking,Success,,SUB0005885
PAY00081586,CUST005904,2024-11-26,6.99,Credit Card,Failed,Card reported lost/stolen,SUB0005885
PAY00081587,CUST005904,2024-12-26,6.99,PayPal,Success,,SUB0005885
PAY00081588,CUST005904,2025-01-25,6.99,UPI,Failed,Bank declined,SUB0005885
PAY00081589,CUST005904,2025-02-24,6.99,Debit Card,Success,,SUB0005885
PAY00081590,CUST005905,2025-07-01,22.99,Credit Card,Success,,SUB0005885
PAY00081591,CUST005905,2025-07-31,22.99,UPI,Success,,SUB0005885
PAY00081592,CUST005905,2025-08-30,22.99,Debit Card,Success,,SUB0005886
PAY00081593,CUST005905,2025-09-29,22.99,UPI,Success,,SUB0005886
PAY00081594,CUST005905,2025-10-29,22.99,Debit Card,Success,,SUB0005886
PAY00081595,CUST005905,2025-11-28,22.99,Credit Card,Success,,SUB0005886
PAY00081596,CUST005905,2025-12-28,22.99,Net Banking,Success,,SUB0005886
PAY00081597,CUST005905,2026-01-27,22.99,UPI,Success,,SUB0005886
PAY00081598,CUST005905,2026-02-26,22.99,Credit Card,Success,,SUB0005886
PAY00081599,CUST005905,2026-03-28,22.99,Mobile Wallet,Success,,SUB0005886
PAY00081600,CUST005905,2026-04-27,22.99,Credit Card,Success,,SUB0005886
PAY00081601,CUST005905,2026-05-27,22.99,Credit Card,Success,,SUB0005886
PAY00081602,CUST005906,2024-03-09,6.99,Credit Card,Success,,SUB0005886
PAY00081603,CUST005906,2024-04-08,6.99,Debit Card,Success,,SUB0005886
PAY00081604,CUST005906,2024-05-08,6.99,Net Banking,Success,,SUB0005886
PAY00081605,CUST005906,2024-06-07,6.99,UPI,Success,,SUB0005886
PAY00081606,CUST005906,2024-07-07,6.99,Credit Card,Success,,SUB0005886
PAY00081607,CUST005906,2024-08-06,6.99,Credit Card,Success,,SUB0005887
PAY00081608,CUST005906,2024-09-05,6.99,Mobile Wallet,Success,,SUB0005887
PAY00081609,CUST005906,2024-10-05,6.99,UPI,Success,,SUB0005887
PAY00081610,CUST005906,2024-11-04,6.99,Net Banking,Success,,SUB0005887
PAY00081611,CUST005906,2024-12-04,6.99,Credit Card,Success,,SUB0005887
PAY00081612,CUST005906,2025-01-03,6.99,UPI,Success,,SUB0005887
PAY00081613,CUST005906,2025-02-02,6.99,UPI,Success,,SUB0005887
PAY00081614,CUST005906,2025-03-04,6.99,Credit Card,Failed,Card reported lost/stolen,SUB0005887
PAY00081615,CUST005906,2025-04-03,6.99,Debit Card,Success,,SUB0005887
PAY00081616,CUST005906,2025-05-03,6.99,PayPal,Success,,SUB0005887
PAY00081617,CUST005907,2020-01-06,6.99,Gift Card,Success,,SUB0005887
PAY00081618,CUST005907,2020-02-05,6.99,UPI,Success,,SUB0005887
PAY00081619,CUST005907,2020-03-06,6.99,Mobile Wallet,Success,,SUB0005887
PAY00081620,CUST005907,2020-04-05,6.99,Gift Card,Success,,SUB0005887
PAY00081621,CUST005907,2020-05-05,6.99,Mobile Wallet,Success,,SUB0005887
PAY00081622,CUST005907,2020-06-04,6.99,Credit Card,Success,,SUB0005888
PAY00081623,CUST005907,2020-07-04,6.99,Credit Card,Success,,SUB0005888
PAY00081624,CUST005907,2020-08-03,6.99,Credit Card,Success,,SUB0005888
PAY00081625,CUST005907,2020-09-02,6.99,Debit Card,Success,,SUB0005888
PAY00081626,CUST005907,2020-10-02,6.99,Debit Card,Success,,SUB0005888
PAY00081627,CUST005907,2020-11-01,6.99,Credit Card,Success,,SUB0005888
PAY00081628,CUST005907,2020-12-01,6.99,Credit Card,Success,,SUB0005888
PAY00081629,CUST005907,2020-12-31,6.99,PayPal,Success,,SUB0005888
PAY00081630,CUST005907,2021-01-30,6.99,Debit Card,Failed,Bank declined,SUB0005888
PAY00081631,CUST005907,2021-03-01,6.99,UPI,Failed,International transaction blocked,SUB0005888
PAY00081632,CUST005908,2025-11-19,15.49,Debit Card,Success,,SUB0005888
PAY00081633,CUST005908,2025-12-19,15.49,UPI,Success,,SUB0005888
PAY00081634,CUST005908,2026-01-18,15.49,Net Banking,Success,,SUB0005888
PAY00081635,CUST005908,2026-02-17,15.49,PayPal,Success,,SUB0005888
PAY00081636,CUST005908,2026-03-19,15.49,PayPal,Success,,SUB0005888
PAY00081637,CUST005908,2026-04-18,15.49,Credit Card,Failed,Insufficient funds,SUB0005889
PAY00081638,CUST005908,2026-05-18,15.49,Credit Card,Success,,SUB0005889
PAY00081639,CUST005909,2020-06-18,6.99,PayPal,Success,,SUB0005889
PAY00081640,CUST005909,2020-07-18,6.99,Credit Card,Success,,SUB0005889
PAY00081641,CUST005909,2020-08-17,6.99,Credit Card,Success,,SUB0005889
PAY00081642,CUST005909,2020-09-16,6.99,UPI,Success,,SUB0005889
PAY00081643,CUST005909,2020-10-16,6.99,Credit Card,Success,,SUB0005889
PAY00081644,CUST005909,2020-11-15,6.99,PayPal,Success,,SUB0005889
PAY00081645,CUST005909,2020-12-15,6.99,PayPal,Success,,SUB0005889
PAY00081646,CUST005909,2021-01-14,6.99,PayPal,Success,,SUB0005889
PAY00081647,CUST005909,2021-02-13,6.99,Gift Card,Success,,SUB0005889
PAY00081648,CUST005909,2021-03-15,6.99,PayPal,Failed,Incorrect card details,SUB0005889
PAY00081649,CUST005909,2021-04-14,6.99,Debit Card,Success,,SUB0005889
PAY00081650,CUST005909,2021-05-14,6.99,Debit Card,Success,,SUB0005889
PAY00081651,CUST005909,2021-06-13,6.99,PayPal,Success,,SUB0005889
PAY00081652,CUST005909,2021-07-13,6.99,UPI,Success,,SUB0005890
PAY00081653,CUST005909,2021-08-12,6.99,Credit Card,Success,,SUB0005890
PAY00081654,CUST005910,2024-01-24,6.99,UPI,Success,,SUB0005890
