customer_id,customer_tenure_days,avg_watch_time_per_session,total_watch_minutes,avg_session_duration,avg_completion_percentage,days_since_last_activity,distinct_titles_watched,distinct_devices,login_frequency,monthly_watch_time_trend,engagement_score,customer_lifetime_value,failed_payment_count,total_payments,failed_payment_rate,support_ticket_count,avg_customer_satisfaction,plan_changes,current_plan,current_plan_tier,negative_feedback_count,avg_feedback_rating,age,gender,country,acquisition_channel,customer_segment,preferred_language,churned
CUST001297,1070,40.54545454545455,446.0,52.27272727272727,70.72727272727273,21.0,11.0,4.0,1.5714285714285714,4.999999999999998,0.4202956026314595,104.85000000000001,0,15,0.0,0,3.0,2,PLAN01,1,0,3.0,29,Prefer not to say,United Kingdom,Paid Social,Individual,English,1
CUST001977,2167,33.75,270.0,44.5,66.375,22.0,8.0,4.0,1.6,7.28571428571428,0.3781652799621882,69.9,5,15,0.3333333333333333,0,3.0,2,PLAN01,1,0,3.0,30,Male,Philippines,Email Campaign,Family,English,1
CUST007272,84,55.0,660.0,63.416666666666664,72.91666666666667,9.0,12.0,5.0,4.0,57.428571428571416,0.5296521150978298,30.98,0,2,0.0,0,3.0,1,PLAN02,2,0,4.0,30,Female,Poland,Direct,Individual,Hindi,0
CUST007215,1105,44.888888888888886,404.0,50.44444444444444,75.11111111111111,1.0,9.0,4.0,1.8,24.685714285714283,0.4313113362072478,94.37,1,15,0.06666666666666667,0,3.0,1,PLAN01,1,0,3.0,47,Female,Mexico,Paid Social,Individual,Korean,0
CUST002076,400,51.76923076923077,673.0,61.15384615384615,64.46153846153847,21.0,13.0,3.0,1.4444444444444444,-17.599999999999994,0.4717713870757151,90.87,0,13,0.0,1,3.0,1,PLAN01,1,0,4.5,20,Female,Philippines,Partner Bundle (Telecom),Individual,Portuguese,1
CUST004581,988,44.75,358.0,50.5,75.0,13.0,8.0,3.0,1.3333333333333333,7.342857142857138,0.4011691236190678,232.35,0,15,0.0,0,3.0,1,PLAN02,2,0,3.0,22,Female,United States,Organic Search,Individual,Spanish,0
CUST005751,1380,61.0,732.0,68.91666666666667,75.75,31.0,12.0,3.0,2.4,27.428571428571434,0.49670258244847737,201.38,1,15,0.06666666666666667,1,3.0,2,PLAN02,2,0,3.0,26,Female,South Korea,Referral,Individual,Portuguese,0
CUST007598,2553,53.5,642.0,59.666666666666664,71.25,11.0,12.0,4.0,1.7142857142857142,37.31428571428571,0.4780108289842384,344.84999999999997,0,15,0.0,0,3.0,1,PLAN03,3,0,5.0,45,Female,South Africa,App Store,Individual,Portuguese,0
CUST003087,2646,56.53846153846154,735.0,64.23076923076923,71.61538461538461,39.0,13.0,5.0,1.4444444444444444,-24.085714285714282,0.4717299896687574,298.87,2,15,0.13333333333333333,0,3.0,1,PLAN03,3,0,3.0,25,Male,Brazil,Organic Search,Family,Arabic,0
CUST006984,2239,60.5,121.0,64.0,37.5,283.0,2.0,1.0,1.0,0.0,0.11618964575880306,344.84999999999997,0,15,0.0,2,2.0,1,PLAN03,3,2,1.5,29,Male,United States,Organic Search,Individual,English,0
CUST006883,2372,36.2,362.0,43.1,73.7,105.0,10.0,3.0,1.6666666666666667,-4.057142857142858,0.3331711663257628,216.86,1,15,0.06666666666666667,1,3.0,1,PLAN02,2,0,3.0,29,Female,Brazil,Email Campaign,Individual,Portuguese,0
CUST003346,289,48.8,244.0,60.2,75.6,15.0,5.0,4.0,1.0,-0.1142857142857138,0.3657319110444696,62.910000000000004,0,9,0.0,2,3.0,1,PLAN01,1,0,3.0,42,Female,United States,App Store,Student,Japanese,1
CUST007190,152,54.666666666666664,164.0,60.333333333333336,57.0,34.0,3.0,2.0,1.5,0.3428571428571473,0.34107918476445037,27.96,1,5,0.2,0,3.0,1,PLAN01,1,0,3.0,30,Male,India,Paid Social,Family,Hindi,1
CUST005871,1807,51.333333333333336,154.0,60.666666666666664,79.33333333333333,58.0,3.0,1.0,1.0,3.685714285714287,0.30897362137670825,111.84,0,15,0.0,0,3.0,1,PLAN01,1,0,3.0,30,Female,India,Organic Search,Individual,French,0
CUST006507,183,61.666666666666664,185.0,65.33333333333333,53.666666666666664,16.0,3.0,3.0,1.0,14.371428571428567,0.3508707308924075,137.94,0,6,0.0,0,3.0,1,PLAN03,3,0,3.0,50,Female,Mexico,Paid Social,Individual,German,1
CUST002798,1446,45.75,366.0,52.25,70.5,2.0,8.0,3.0,1.3333333333333333,6.999999999999997,0.41211384830186426,232.35,0,15,0.0,1,3.0,1,PLAN02,2,0,3.0,22,Female,United States,Organic Search,Family,Indonesian,1
CUST000919,289,41.5,415.0,48.3,70.7,0.0,10.0,3.0,1.4285714285714286,-16.628571428571426,0.4273221721764256,160.92999999999998,2,9,0.2222222222222222,0,3.0,1,PLAN03,3,0,3.0,49,Male,United States,Email Campaign,Corporate Bundle,English,1
CUST001647,2176,41.8,418.0,49.4,65.3,21.0,10.0,5.0,1.25,15.571428571428568,0.4072043304295389,90.87,2,15,0.13333333333333333,1,3.0,1,PLAN01,1,1,3.0,34,Male,India,Paid Social,Family,English,0
CUST005123,81,49.0,294.0,61.5,73.16666666666667,8.0,6.0,2.0,3.0,34.342857142857135,0.4233830156544131,30.98,0,2,0.0,0,3.0,1,PLAN02,2,1,3.0,22,Male,Philippines,Affiliate Partner,Individual,Spanish,0
CUST005127,1279,60.375,483.0,70.375,65.25,59.0,8.0,5.0,1.1428571428571428,-10.885714285714283,0.38929558051248503,216.86,1,15,0.06666666666666667,0,3.0,1,PLAN02,2,1,2.5,36,Prefer not to say,Argentina,Referral,Individual,German,1
CUST004979,503,59.8,598.0,67.8,63.6,12.0,10.0,5.0,2.0,39.05714285714285,0.47243323853218483,239.85,0,15,0.0,1,3.0,1,PLAN02,2,0,3.0,27,Female,United States,Organic Search,Family,Hindi,0
CUST005432,1528,38.92857142857143,545.0,49.642857142857146,71.71428571428571,1.0,14.0,3.0,1.75,3.14285714285714,0.46386279367304195,232.35,0,15,0.0,1,1.0,1,PLAN02,2,0,3.0,24,Male,India,Affiliate Partner,Individual,English,0
CUST006843,1214,33.25,266.0,37.75,64.375,0.0,8.0,4.0,4.0,28.685714285714283,0.44329565734681736,232.35,0,15,0.0,0,3.0,1,PLAN02,2,0,3.0,42,Female,India,Direct,Individual,English,0
CUST004622,2272,54.61538461538461,710.0,63.15384615384615,68.23076923076923,36.0,13.0,5.0,1.625,-34.3142857142857,0.4718580142283213,201.37,2,15,0.13333333333333333,1,2.0,1,PLAN02,2,0,5.0,28,Female,Nigeria,Paid Social,Individual,Spanish,0
CUST006810,1459,44.45454545454545,489.0,48.36363636363637,66.72727272727273,0.0,11.0,3.0,1.375,3.399999999999998,0.4438593099345628,185.88,3,15,0.2,1,3.0,1,PLAN02,2,1,2.0,22,Male,South Africa,Referral,Student,English,0
CUST000365,1877,60.111111111111114,541.0,68.88888888888889,70.22222222222223,187.0,9.0,4.0,1.8,0.0,0.3110342669480821,97.86,1,15,0.06666666666666667,1,1.0,1,PLAN01,1,0,3.0,26,Female,United Kingdom,Email Campaign,Individual,Spanish,0
CUST003288,986,52.7,527.0,64.0,71.4,50.0,10.0,4.0,1.4285714285714286,-12.542857142857148,0.4128770848588635,104.85000000000001,0,15,0.0,0,3.0,1,PLAN01,1,0,3.0,23,Female,United States,Organic Search,Individual,English,0
CUST002126,687,44.0,264.0,53.333333333333336,67.83333333333333,10.0,6.0,4.0,1.5,12.771428571428569,0.38460057206652914,83.88,3,15,0.2,1,3.0,1,PLAN01,1,0,3.0,23,Male,Mexico,Organic Search,Family,English,0
CUST004124,2415,44.0,660.0,54.6,73.2,41.0,15.0,4.0,1.6666666666666667,-8.57142857142857,0.4566840785681495,216.87,0,15,0.0,1,4.0,1,PLAN02,2,0,3.0,41,Male,United States,Organic Search,Individual,English,0
CUST004570,2281,30.8,154.0,37.0,78.6,0.0,5.0,3.0,1.6666666666666667,13.028571428571427,0.3699781875867539,232.35,0,15,0.0,0,3.0,1,PLAN02,2,0,3.0,36,Male,United Kingdom,Organic Search,Family,English,0
CUST000526,1402,47.15384615384615,613.0,52.69230769230769,73.84615384615384,52.0,13.0,5.0,1.8571428571428572,2.6285714285714272,0.4402686873319977,97.86,1,15,0.06666666666666667,1,3.0,1,PLAN01,1,0,3.0,37,Female,India,App Store,Family,English,1
CUST004822,482,41.666666666666664,375.0,46.888888888888886,74.55555555555556,2.0,9.0,5.0,1.125,10.171428571428565,0.4100887640266313,224.36,1,15,0.06666666666666667,1,4.0,1,PLAN02,2,0,4.0,19,Female,United States,Partner Bundle (Telecom),Individual,Portuguese,1
CUST000056,2111,34.888888888888886,314.0,43.111111111111114,71.77777777777777,0.0,9.0,2.0,1.8,24.25714285714285,0.41071743010113027,104.85000000000001,0,15,0.0,0,3.0,1,PLAN01,1,0,3.6666666666666665,28,Male,Philippines,Referral,Family,English,0
CUST000639,620,64.0,64.0,70.0,53.0,253.0,1.0,1.0,1.0,0.0,0.1272838248596318,104.85000000000001,0,15,0.0,0,3.0,1,PLAN01,1,0,3.0,39,Male,Argentina,Organic Search,Individual,English,0
CUST000303,721,57.666666666666664,346.0,66.0,66.0,78.0,6.0,4.0,1.2,-6.342857142857142,0.3422223562295763,216.86,1,15,0.06666666666666667,0,3.0,1,PLAN02,2,0,3.0,34,Female,Argentina,Organic Search,Individual,English,1
CUST002767,2162,40.3,403.0,48.6,80.4,29.0,10.0,3.0,1.4285714285714286,0.771428571428568,0.4006311125494912,216.86,1,15,0.06666666666666667,0,3.0,1,PLAN02,2,0,3.0,23,Female,United States,Organic Search,Family,Hindi,0
CUST005812,1645,46.125,369.0,53.625,73.125,27.0,8.0,4.0,1.3333333333333333,9.828571428571426,0.3922797638935293,216.86,1,15,0.06666666666666667,1,3.0,1,PLAN02,2,0,3.0,46,Male,South Korea,Organic Search,Family,Portuguese,0
CUST001277,1255,56.9,569.0,67.1,61.7,39.0,10.0,5.0,1.4285714285714286,-0.5142857142857127,0.4319122319092983,201.37,2,15,0.13333333333333333,1,1.0,1,PLAN02,2,1,1.0,26,Male,Mexico,App Store,Individual,Arabic,0
CUST007538,2736,47.84615384615385,622.0,54.84615384615385,74.46153846153847,104.0,13.0,4.0,1.8571428571428572,-3.485714285714284,0.3996705436960341,321.85999999999996,1,15,0.06666666666666667,0,3.0,1,PLAN03,3,0,3.0,34,Female,Philippines,Partner Bundle (Telecom),Individual,Indonesian,0
CUST004721,2046,38.27272727272727,421.0,44.0,73.36363636363636,24.0,11.0,4.0,1.375,3.5714285714285703,0.4079524378020259,104.85000000000001,0,15,0.0,0,3.0,1,PLAN01,1,0,3.0,52,Female,Brazil,Email Campaign,Family,Arabic,0
CUST002056,1306,48.833333333333336,293.0,60.0,66.33333333333333,0.0,5.0,3.0,1.0,-6.57142857142857,0.3897204045211184,321.85999999999996,1,15,0.06666666666666667,0,3.0,1,PLAN03,3,0,3.0,38,Female,Canada,Affiliate Partner,Individual,English,0
CUST005377,2300,46.285714285714285,324.0,52.42857142857143,68.42857142857143,39.0,7.0,3.0,1.1666666666666667,-4.285714285714285,0.3683755049043975,201.37,2,15,0.13333333333333333,1,3.0,1,PLAN02,2,0,3.0,34,Female,South Africa,App Store,Student,Spanish,0
CUST005146,368,43.833333333333336,263.0,51.333333333333336,80.33333333333333,13.0,6.0,3.0,1.5,-2.200000000000003,0.3818968650428235,170.39000000000001,1,12,0.08333333333333333,0,3.0,1,PLAN02,2,0,5.0,34,Female,United States,Paid Social,Individual,English,0
CUST004433,2432,45.4,227.0,53.6,53.8,205.0,5.0,2.0,2.5,0.0,0.2355223162990066,97.86,1,15,0.06666666666666667,3,3.0,1,PLAN01,1,0,3.0,49,Female,United States,Email Campaign,Family,English,0
CUST003645,1479,45.7,457.0,52.1,64.8,121.0,10.0,4.0,1.4285714285714286,-24.114285714285707,0.3378641685419288,83.88,3,15,0.2,1,3.0,1,PLAN01,1,0,3.0,34,Male,South Korea,Affiliate Partner,Individual,Hindi,0
CUST004144,1256,44.0,132.0,53.0,66.66666666666667,47.0,3.0,3.0,1.5,8.342857142857145,0.3227797380880591,170.39000000000001,4,15,0.26666666666666666,1,4.0,1,PLAN02,2,0,3.0,48,Male,France,App Store,Corporate Bundle,Portuguese,0
CUST002879,988,57.22222222222222,515.0,67.33333333333333,75.33333333333333,108.0,9.0,4.0,1.5,-7.657142857142856,0.36377898022214433,94.37,1,15,0.06666666666666667,2,4.0,1,PLAN01,1,0,3.0,38,Other,Philippines,Paid Social,Individual,Portuguese,0
CUST004203,2296,66.5,931.0,76.14285714285714,62.07142857142857,41.0,14.0,5.0,1.75,-24.828571428571422,0.5228361705768745,321.85999999999996,1,15,0.06666666666666667,1,2.0,1,PLAN03,3,0,3.0,40,Female,India,Partner Bundle (Telecom),Individual,Indonesian,0
CUST006494,1716,47.30769230769231,615.0,52.30769230769231,65.61538461538461,25.0,12.0,5.0,1.4444444444444444,10.714285714285712,0.4546824070980436,232.35,0,15,0.0,2,1.5,1,PLAN02,2,0,5.0,44,Female,India,Direct,Corporate Bundle,Hindi,0
CUST005176,2631,38.0,380.0,40.9,70.9,113.0,10.0,5.0,1.4285714285714286,-12.828571428571427,0.326117083880972,185.88,3,15,0.2,1,4.0,1,PLAN02,2,0,3.0,33,Female,India,Partner Bundle (Telecom),Family,Spanish,1
CUST002287,1076,42.09090909090909,463.0,53.90909090909091,67.18181818181819,4.0,11.0,2.0,2.75,50.62857142857141,0.4618848451264332,201.37,2,15,0.13333333333333333,0,3.0,1,PLAN02,2,0,3.0,24,Male,United States,Organic Search,Individual,German,0
CUST002262,35,48.333333333333336,290.0,57.5,49.833333333333336,1.0,6.0,3.0,3.0,37.77142857142856,0.4281846259157546,15.49,0,1,0.0,0,3.0,1,PLAN02,2,0,3.0,34,Female,Germany,Organic Search,Student,English,0
CUST005241,125,41.4,207.0,49.4,64.6,19.0,5.0,3.0,1.25,16.82857142857143,0.35863995664681003,61.96,0,4,0.0,1,3.0,1,PLAN02,2,0,3.0,36,Male,France,Organic Search,Family,Arabic,0
CUST007164,833,39.8,199.0,46.8,67.8,18.0,4.0,3.0,1.0,1.5999999999999996,0.3525582456626437,232.35,0,15,0.0,1,4.0,1,PLAN02,2,0,3.0,40,Female,United Kingdom,Referral,Individual,German,0
CUST002297,387,46.733333333333334,701.0,54.8,76.86666666666666,10.0,15.0,5.0,1.875,12.885714285714277,0.4960862948505863,170.39000000000001,1,12,0.08333333333333333,2,4.0,1,PLAN02,2,1,1.0,39,Female,Poland,App Store,Individual,Italian,1
CUST006938,2411,37.5,375.0,46.4,64.1,45.0,10.0,4.0,1.4285714285714286,-2.1714285714285695,0.38081772684463516,232.35,0,15,0.0,1,3.0,1,PLAN02,2,2,1.5,32,Male,Germany,Direct,Family,Hindi,0
CUST005933,1211,38.733333333333334,581.0,44.4,58.733333333333334,7.0,15.0,5.0,2.5,50.77142857142856,0.4824976163894616,232.35,0,15,0.0,1,4.0,1,PLAN02,2,0,4.0,34,Female,South Africa,Organic Search,Family,Portuguese,0
CUST001754,2246,43.416666666666664,521.0,54.916666666666664,70.08333333333333,47.0,12.0,4.0,1.7142857142857142,-0.6857142857142827,0.41962940240351765,216.86,1,15,0.06666666666666667,1,3.0,1,PLAN02,2,0,5.0,32,Female,Brazil,Direct,Family,English,0
CUST005198,1611,44.77777777777778,403.0,51.666666666666664,76.22222222222223,25.0,9.0,3.0,2.25,31.71428571428571,0.4203473552109393,83.88,3,15,0.2,1,4.0,2,PLAN01,1,0,3.0,24,Male,Brazil,Partner Bundle (Telecom),Individual,English,1
CUST001969,72,67.75,271.0,72.5,54.0,21.0,4.0,4.0,2.0,27.85714285714285,0.38722515136945557,13.98,0,2,0.0,1,3.0,1,PLAN01,1,0,3.0,40,Male,United States,Organic Search,Individual,Indonesian,0
CUST006993,81,49.875,399.0,58.5,62.75,3.0,8.0,4.0,4.0,48.14285714285713,0.4724777325955685,6.99,1,2,0.5,0,3.0,1,PLAN01,1,0,3.0,26,Female,Mexico,Paid Social,Family,Hindi,0
CUST003118,494,41.92857142857143,587.0,50.857142857142854,65.07142857142857,9.0,14.0,4.0,2.0,16.799999999999994,0.4722815023673123,104.85000000000001,0,15,0.0,0,3.0,1,PLAN01,1,0,4.0,29,Male,Mexico,Email Campaign,Family,Portuguese,0
CUST002394,1688,51.7,517.0,61.2,77.6,77.0,10.0,4.0,1.25,-10.600000000000001,0.38473433947503527,232.35,0,15,0.0,1,1.0,1,PLAN02,2,0,3.0,35,Female,India,App Store,Family,German,0
CUST000524,2461,57.63636363636363,634.0,64.36363636363636,61.36363636363637,10.0,11.0,4.0,1.5714285714285714,3.1714285714285673,0.47407197514292926,232.35,0,15,0.0,0,3.0,1,PLAN02,2,0,4.0,56,Male,Mexico,Paid Social,Individual,English,0
CUST006377,1965,54.92307692307692,714.0,57.92307692307692,59.07692307692308,48.0,13.0,4.0,1.4444444444444444,1.4000000000000017,0.45933570381477284,104.85000000000001,0,15,0.0,1,3.0,1,PLAN01,1,1,2.0,39,Female,Mexico,Partner Bundle (Telecom),Student,Hindi,0
CUST006789,2031,64.0,320.0,71.8,74.6,129.0,5.0,2.0,1.6666666666666667,-11.485714285714286,0.30345108776847873,216.86,1,15,0.06666666666666667,0,3.0,2,PLAN02,2,0,3.0,42,Female,United Kingdom,App Store,Family,Japanese,1
CUST005525,2208,47.2,472.0,56.4,73.9,120.0,10.0,3.0,1.4285714285714286,-6.657142857142859,0.3422553903358708,216.86,1,15,0.06666666666666667,0,3.0,1,PLAN02,2,1,2.0,29,Female,Canada,Organic Search,Family,Japanese,0
CUST006678,740,41.69230769230769,542.0,48.23076923076923,71.46153846153847,8.0,13.0,5.0,2.1666666666666665,22.257142857142856,0.46572884155169647,232.35,0,15,0.0,0,3.0,1,PLAN02,2,1,1.0,22,Male,United Kingdom,Referral,Family,Hindi,0
CUST003901,393,65.8,329.0,74.6,72.6,71.0,5.0,4.0,1.25,-1.4571428571428577,0.34493056970329145,83.88,1,13,0.07692307692307693,0,3.0,2,PLAN01,1,0,4.0,38,Other,United States,Partner Bundle (Telecom),Individual,Portuguese,0
CUST007501,1194,62.0,434.0,69.57142857142857,75.0,3.0,7.0,4.0,1.4,12.857142857142852,0.42880610856225504,97.86,1,15,0.06666666666666667,1,3.0,1,PLAN01,1,1,2.0,32,Male,India,Referral,Individual,English,0
CUST004700,1500,45.4,227.0,55.4,80.2,18.0,5.0,4.0,1.25,18.799999999999997,0.3642209464359929,113.86,1,15,0.06666666666666667,2,2.0,1,PLAN01,1,0,5.0,43,Male,India,Email Campaign,Individual,Hindi,0
CUST005586,1222,50.5,101.0,62.0,62.5,113.0,2.0,2.0,1.0,-1.4285714285714286,0.25115660117509964,216.86,1,15,0.06666666666666667,0,3.0,1,PLAN02,2,1,2.0,29,Female,Germany,Organic Search,Family,English,0
CUST007104,2593,43.81818181818182,482.0,50.09090909090909,70.45454545454545,99.0,11.0,5.0,1.5714285714285714,-22.428571428571427,0.3647523431560983,83.88,3,15,0.2,3,3.6666666666666665,1,PLAN01,1,0,3.0,23,Female,United States,Affiliate Partner,Individual,Arabic,1
CUST003123,866,45.3,453.0,53.0,77.7,37.0,10.0,3.0,1.6666666666666667,-17.685714285714287,0.41071535479805177,201.37,2,15,0.13333333333333333,1,2.0,1,PLAN02,2,0,5.0,34,Male,United States,Paid Social,Family,Japanese,1
CUST006778,423,55.142857142857146,386.0,62.285714285714285,71.71428571428571,50.0,7.0,4.0,1.4,0.8285714285714285,0.37875419882164074,298.87,1,14,0.07142857142857142,3,3.3333333333333335,1,PLAN03,3,0,3.0,32,Male,Brazil,Affiliate Partner,Family,French,1
CUST004157,1135,44.333333333333336,532.0,53.833333333333336,68.25,13.0,12.0,4.0,1.5,-10.742857142857142,0.4459063831867854,104.85000000000001,0,15,0.0,2,3.0,1,PLAN01,1,0,3.0,29,Female,South Africa,App Store,Individual,German,1
CUST001970,1970,54.411764705882355,925.0,62.35294117647059,64.94117647058823,105.0,16.0,4.0,2.125,-10.02857142857143,0.47630570925655796,90.87,2,15,0.13333333333333333,0,3.0,1,PLAN01,1,0,3.0,30,Female,Italy,Organic Search,Student,Hindi,0
CUST000672,2618,51.6,516.0,61.7,73.2,16.0,10.0,4.0,1.25,28.94285714285714,0.434633372177357,97.86,1,15,0.06666666666666667,1,5.0,1,PLAN01,1,0,3.0,36,Male,Brazil,Paid Social,Individual,Hindi,0
CUST004189,1814,52.0,104.0,59.0,63.0,164.0,2.0,2.0,1.0,-7.714285714285712,0.2099526537530661,344.84999999999997,0,15,0.0,3,3.0,1,PLAN03,3,1,2.0,34,Male,United States,Paid Social,Family,English,1
CUST000667,1536,37.07692307692308,482.0,43.53846153846154,61.0,77.0,13.0,3.0,1.8571428571428572,-12.285714285714285,0.3885488206512059,232.35,0,15,0.0,1,2.0,1,PLAN02,2,0,5.0,48,Male,Philippines,Organic Search,Student,Hindi,0
CUST007533,90,45.45454545454545,500.0,56.0,70.81818181818181,8.0,11.0,4.0,3.6666666666666665,34.57142857142857,0.48573479039167267,20.97,0,3,0.0,0,3.0,1,PLAN01,1,0,3.0,34,Male,India,Paid Social,Family,English,0
CUST001888,802,43.0,473.0,48.63636363636363,74.36363636363636,71.0,11.0,5.0,1.5714285714285714,-4.514285714285715,0.38562445939480156,90.87,2,15,0.13333333333333333,0,3.0,1,PLAN01,1,1,3.5,22,Female,India,Paid Social,Individual,German,0
CUST003267,1284,28.5,57.0,33.5,61.0,55.0,2.0,2.0,1.0,4.62857142857143,0.2883578756936918,104.85000000000001,0,15,0.0,0,3.0,1,PLAN01,1,1,1.0,22,Female,United States,Email Campaign,Individual,Portuguese,0
CUST000281,454,33.5,268.0,37.875,61.625,5.0,8.0,3.0,1.6,4.142857142857141,0.39166197550381776,321.85999999999996,1,15,0.06666666666666667,0,3.0,1,PLAN03,3,0,3.0,34,Female,United Kingdom,Referral,Individual,Hindi,0
CUST001720,1660,51.0,102.0,57.5,57.5,119.0,2.0,2.0,1.0,-2.1714285714285726,0.24646304792483273,83.88,3,15,0.2,3,2.0,2,PLAN01,1,0,3.0,30,Male,Nigeria,Paid Social,Student,Polish,1
CUST002948,863,73.125,585.0,80.375,65.75,58.0,8.0,4.0,1.3333333333333333,7.4571428571428555,0.4181982892331429,344.84999999999997,0,15,0.0,1,4.0,1,PLAN03,3,0,5.0,24,Female,India,Referral,Individual,English,0
CUST004456,660,57.285714285714285,401.0,59.857142857142854,70.85714285714286,112.0,7.0,4.0,1.4,-10.771428571428569,0.33136459869777446,298.87,2,15,0.13333333333333333,2,4.5,2,PLAN03,3,2,2.3333333333333335,34,Male,South Africa,Paid Social,Family,English,0
CUST000900,2174,42.27272727272727,465.0,49.36363636363637,74.81818181818181,90.0,11.0,4.0,1.5714285714285714,-12.82857142857143,0.3681043922462517,185.88,3,15,0.2,0,3.0,1,PLAN02,2,0,3.0,25,Female,Poland,Paid Social,Individual,English,1
CUST006032,1959,52.714285714285715,369.0,65.28571428571429,80.28571428571429,7.0,7.0,3.0,1.75,25.11428571428571,0.4170514533912463,99.88,3,15,0.2,1,3.0,1,PLAN01,1,0,3.0,38,Female,United States,Organic Search,Individual,German,0
CUST007791,1589,56.333333333333336,338.0,63.833333333333336,70.5,15.0,6.0,3.0,1.2,8.799999999999997,0.3920995493549991,216.86,1,15,0.06666666666666667,1,3.0,1,PLAN02,2,0,3.0,32,Female,Canada,Direct,Individual,English,0
CUST007053,1443,44.5,356.0,51.125,66.625,56.0,8.0,4.0,1.3333333333333333,-6.6000000000000005,0.36535075066754674,321.85999999999996,1,15,0.06666666666666667,0,3.0,1,PLAN03,3,0,3.0,34,Male,Japan,App Store,Corporate Bundle,Hindi,1
CUST000761,1112,44.125,353.0,52.5,84.125,10.0,7.0,4.0,1.6,-3.8000000000000016,0.4077784423818177,344.84999999999997,0,15,0.0,1,3.0,1,PLAN03,3,0,3.0,39,Male,India,Referral,Student,English,0
CUST006255,925,41.142857142857146,288.0,46.857142857142854,71.0,4.0,7.0,5.0,1.4,9.71428571428571,0.39324296529300073,201.37,2,15,0.13333333333333333,1,3.0,1,PLAN02,2,0,3.0,34,Female,United States,Affiliate Partner,Student,Spanish,0
CUST001907,871,55.55555555555556,500.0,64.55555555555556,83.44444444444444,7.0,9.0,5.0,1.2857142857142858,4.599999999999998,0.4389376605808442,321.85999999999996,1,15,0.06666666666666667,1,3.0,1,PLAN03,3,0,3.0,18,Male,United States,Partner Bundle (Telecom),Individual,English,0
CUST004043,443,80.1,801.0,87.9,72.0,71.0,10.0,5.0,1.25,-13.91428571428571,0.45724466845403505,298.87,1,14,0.07142857142857142,5,3.0,1,PLAN03,3,1,2.0,34,Male,Nigeria,Paid Social,Individual,Hindi,0
CUST003824,982,69.16666666666667,415.0,80.83333333333333,80.83333333333333,12.0,6.0,4.0,1.0,-1.9714285714285729,0.4088877299063669,298.87,2,15,0.13333333333333333,1,4.0,1,PLAN03,3,0,3.0,21,Female,Spain,Organic Search,Individual,English,0
CUST004139,1930,89.75,1077.0,96.41666666666667,71.33333333333333,0.0,12.0,5.0,1.5,10.114285714285707,0.5862760261748959,209.13,0,15,0.0,1,4.0,1,PLAN02,2,0,3.0,34,Female,United Kingdom,Affiliate Partner,Corporate Bundle,Spanish,0
CUST003819,884,44.44444444444444,400.0,57.0,73.66666666666667,30.0,9.0,3.0,1.2857142857142858,1.1428571428571423,0.39623819108698455,97.86,1,15,0.06666666666666667,2,4.0,1,PLAN01,1,0,3.0,34,Male,United States,Referral,Corporate Bundle,German,0
CUST006270,2162,44.3,443.0,50.4,61.5,70.0,10.0,3.0,1.6666666666666667,-0.5428571428571423,0.38121253113633713,185.88,3,15,0.2,1,3.0,1,PLAN02,2,1,1.0,26,Male,United States,Affiliate Partner,Individual,Spanish,0
CUST004301,2316,56.8,568.0,62.4,68.3,87.0,10.0,3.0,1.4285714285714286,2.2285714285714273,0.3922222235157295,97.86,1,15,0.06666666666666667,3,3.3333333333333335,1,PLAN01,1,0,3.0,38,Male,United Kingdom,Paid Social,Individual,English,0
CUST005570,625,30.25,121.0,40.75,69.0,31.0,4.0,2.0,1.3333333333333333,2.085714285714286,0.32997960009670263,97.86,1,15,0.06666666666666667,1,5.0,1,PLAN01,1,1,2.0,27,Male,Indonesia,Affiliate Partner,Student,Spanish,0
CUST006197,788,56.0,448.0,62.875,58.25,56.0,8.0,3.0,1.3333333333333333,-11.45714285714285,0.38724248177997983,216.86,1,15,0.06666666666666667,1,3.0,1,PLAN02,2,0,3.0,43,Female,United States,Paid Social,Student,English,0
CUST002594,152,57.625,461.0,62.625,54.75,26.0,8.0,4.0,1.6,19.400000000000006,0.420326746147515,77.45,0,5,0.0,0,3.0,1,PLAN02,2,0,3.0,37,Male,Italy,Referral,Individual,Italian,1
CUST004165,1689,45.4,227.0,53.0,61.6,8.0,5.0,3.0,1.25,11.057142857142857,0.37244012451818476,321.85999999999996,1,15,0.06666666666666667,1,4.0,1,PLAN03,3,0,3.0,40,Female,United States,Partner Bundle (Telecom),Individual,French,0
CUST003032,510,60.666666666666664,546.0,67.66666666666667,74.0,70.0,9.0,2.0,1.2857142857142858,-3.7428571428571424,0.39810270421925253,216.86,1,15,0.06666666666666667,1,3.0,1,PLAN02,2,1,1.0,53,Male,Japan,Referral,Individual,Italian,0
CUST005972,620,38.92307692307692,506.0,48.0,74.53846153846153,33.0,13.0,4.0,1.625,6.5142857142857125,0.425781233447149,232.35,0,15,0.0,0,3.0,1,PLAN02,2,0,4.0,29,Other,United States,App Store,Family,German,0
CUST003580,1265,50.625,405.0,56.5,71.875,35.0,8.0,3.0,1.3333333333333333,-10.428571428571423,0.3942707509935106,321.85999999999996,1,15,0.06666666666666667,0,3.0,1,PLAN03,3,0,3.0,29,Female,South Korea,Organic Search,Individual,Hindi,1
